port,requests_per_second,unique_payloads,port_commonality,is_scanning,is_exploit,is_bruteforce,time_of_day,day_of_week,attack_type,threat_level
3389,0.01,3,1.0,0,0,1,18,4,RDP Brute Force,8.0
80,0.28,6,1.0,0,0,0,18,4,HTTP Web Scan,6.0
554,0.02,5,0.3,0,1,0,18,4,IoT Exploit,9.0
8080,0.07,6,0.3,0,0,0,18,4,HTTP Web Scan,6.0
443,0.04,6,1.0,0,0,0,18,4,HTTP Web Scan,6.0
27017,0.04,3,0.3,0,0,0,18,4,MongoDB Attack,3.0
22,0.46,8,1.0,0,0,1,18,4,SSH Brute Force,8.0
8080,1.07,6,0.3,0,0,0,18,4,HTTP Web Scan,6.0
779,9.03,0,0.3,1,0,0,18,4,Port Scan,6.0
3389,0.06,3,1.0,0,0,1,18,4,RDP Brute Force,8.0
27017,0.07,3,0.3,0,0,0,18,4,MongoDB Attack,3.0
139,0.44,5,0.3,0,1,0,18,4,SMB Exploit,10.0
21,0.49,4,1.0,0,0,0,18,4,FTP Attack,4.0
590,29.03,0,0.3,1,0,0,18,4,Port Scan,6.0
6379,0.42,4,1.0,0,0,0,18,4,Redis Attack,3.0
53,1079.78,2,0.3,0,0,0,18,4,DNS Amplification,3.0
3306,0.28,4,1.0,0,0,0,18,4,MySQL Attack,3.0
23,0.02,4,1.0,0,0,1,18,4,Telnet Brute Force,9.0
5432,0.32,3,1.0,0,0,0,18,4,PostgreSQL Attack,6.0
27017,0.1,3,0.3,0,0,0,18,4,MongoDB Attack,3.0
80,0.13,6,1.0,0,0,0,18,4,HTTP Web Scan,6.0
53,121.17,2,0.3,0,0,0,18,4,DNS Amplification,3.0
22,0.42,8,1.0,0,0,1,18,4,SSH Brute Force,8.0
53,5286.67,2,0.3,0,0,0,18,4,DNS Amplification,3.0
22,0.04,8,1.0,0,0,1,18,4,SSH Brute Force,8.0
80,0.14,6,1.0,0,0,0,18,4,HTTP Web Scan,6.0
22,0.06,8,1.0,0,0,1,18,4,SSH Brute Force,8.0
27017,0.24,3,0.3,0,0,0,18,4,MongoDB Attack,3.0
80,1.2,6,1.0,0,0,0,18,4,HTTP Web Scan,6.0
23,0.39,4,1.0,0,0,1,18,4,Telnet Brute Force,9.0
53,1872.95,2,0.3,0,0,0,18,4,DNS Amplification,3.0
21,0.15,4,1.0,0,0,0,18,4,FTP Attack,4.0
443,1.07,6,1.0,0,0,0,18,4,HTTP Web Scan,6.0
3306,0.28,4,1.0,0,0,0,18,4,MySQL Attack,3.0
22,0.01,8,1.0,0,0,1,18,4,SSH Brute Force,8.0
240,72.74,0,0.3,1,0,0,18,4,Port Scan,6.0
8080,0.12,6,0.3,0,0,0,18,4,HTTP Web Scan,6.0
53,261.42,2,0.3,0,0,0,18,4,DNS Amplification,3.0
899,5.58,0,0.3,1,0,0,18,4,Port Scan,6.0
3306,0.31,4,1.0,0,0,0,18,4,MySQL Attack,3.0
21,0.43,4,1.0,0,0,0,18,4,FTP Attack,4.0
80,0.86,6,1.0,0,0,0,18,4,HTTP Web Scan,6.0
8443,0.65,6,0.3,0,0,0,18,4,HTTP Web Scan,6.0
22,0.96,8,1.0,0,0,1,18,4,SSH Brute Force,8.0
22,0.1,8,1.0,0,0,1,18,4,SSH Brute Force,8.0
139,0.87,5,0.3,0,1,0,18,4,SMB Exploit,10.0
23,0.12,4,1.0,0,0,1,18,4,Telnet Brute Force,9.0
8080,9.53,6,0.3,0,0,0,18,4,HTTP Web Scan,6.0
3389,0.11,3,1.0,0,0,1,18,4,RDP Brute Force,8.0
3389,0.01,3,1.0,0,0,1,18,4,RDP Brute Force,10.0
949,5.57,0,0.3,1,0,0,18,4,Port Scan,6.0
443,0.34,6,1.0,0,0,0,18,4,HTTP Web Scan,6.0
21,0.04,4,1.0,0,0,0,18,4,FTP Attack,4.0
6379,0.24,4,1.0,0,0,0,18,4,Redis Attack,3.0
21,0.06,4,1.0,0,0,0,18,4,FTP Attack,4.0
23,0.05,4,1.0,0,0,1,18,4,Telnet Brute Force,9.0
6379,0.83,4,1.0,0,0,0,18,4,Redis Attack,3.0
23,0.04,4,1.0,0,0,1,18,4,Telnet Brute Force,9.0
620,8.44,0,0.3,1,0,0,18,4,Port Scan,6.0
139,0.4,5,0.3,0,1,0,18,4,SMB Exploit,10.0
23,0.07,4,1.0,0,0,1,18,4,Telnet Brute Force,9.0
21,0.18,4,1.0,0,0,0,18,4,FTP Attack,4.0
23,0.07,4,1.0,0,0,1,18,4,Telnet Brute Force,9.0
3306,0.54,4,1.0,0,0,0,18,4,MySQL Attack,6.0
23,0.04,4,1.0,0,0,1,18,4,Telnet Brute Force,9.0
22,0.89,8,1.0,0,0,1,18,4,SSH Brute Force,8.0
44,11.92,0,0.3,1,0,0,18,4,Port Scan,6.0
8443,0.27,6,0.3,0,0,0,18,4,HTTP Web Scan,6.0
6379,0.39,4,1.0,0,0,0,18,4,Redis Attack,3.0
22,0.28,8,1.0,0,0,1,18,4,SSH Brute Force,8.0
554,0.47,5,0.3,0,1,0,18,4,IoT Exploit,9.0
445,0.8,5,0.3,0,1,0,18,4,SMB Exploit,10.0
22,0.44,8,1.0,0,0,1,18,4,SSH Brute Force,8.0
22,0.33,8,1.0,0,0,1,18,4,SSH Brute Force,8.0
6379,0.74,4,1.0,0,0,0,18,4,Redis Attack,3.0
3389,0.13,3,1.0,0,0,1,18,4,RDP Brute Force,8.0
23,0.17,4,1.0,0,0,1,18,4,Telnet Brute Force,9.0
445,0.31,5,0.3,0,1,0,18,4,SMB Exploit,10.0
8080,0.04,5,0.3,0,1,0,18,4,IoT Exploit,9.0
21,0.08,4,1.0,0,0,0,18,4,FTP Attack,4.0
8080,0.17,6,0.3,0,0,0,18,4,HTTP Web Scan,6.0
8080,0.51,6,0.3,0,0,0,18,4,HTTP Web Scan,6.0
3306,0.66,4,1.0,0,0,0,18,4,MySQL Attack,3.0
445,0.69,5,0.3,0,1,0,18,4,SMB Exploit,10.0
3389,0.11,3,1.0,0,0,1,18,4,RDP Brute Force,8.0
8443,0.33,6,0.3,0,0,0,18,4,HTTP Web Scan,6.0
445,0.73,5,0.3,0,1,0,18,4,SMB Exploit,10.0
3389,0.03,3,1.0,0,0,1,18,4,RDP Brute Force,8.0
22,0.21,8,1.0,0,0,1,18,4,SSH Brute Force,8.0
80,0.1,6,1.0,0,0,0,18,4,HTTP Web Scan,6.0
3389,0.02,3,1.0,0,0,1,18,4,RDP Brute Force,10.0
22,0.4,8,1.0,0,0,1,18,4,SSH Brute Force,8.0
8443,0.25,6,0.3,0,0,0,18,4,HTTP Web Scan,6.0
8080,4.14,6,0.3,0,0,0,18,4,HTTP Web Scan,6.0
23,0.02,4,1.0,0,0,1,18,4,Telnet Brute Force,9.0
8554,1.5,5,0.3,0,1,0,18,4,IoT Exploit,9.0
5432,0.61,3,1.0,0,0,0,18,4,PostgreSQL Attack,3.0
669,70.84,0,0.3,1,0,0,18,4,Port Scan,6.0
27017,0.37,3,0.3,0,0,0,18,4,MongoDB Attack,3.0
3389,0.01,3,1.0,0,0,1,18,4,RDP Brute Force,8.0
53,695.71,2,0.3,0,0,0,18,4,DNS Amplification,3.0
3306,0.12,4,1.0,0,0,0,18,4,MySQL Attack,3.0
5432,0.06,3,1.0,0,0,0,18,4,PostgreSQL Attack,3.0
53,1911.38,2,0.3,0,0,0,18,4,DNS Amplification,3.0
53,444.13,2,0.3,0,0,0,18,4,DNS Amplification,3.0
3306,0.34,4,1.0,0,0,0,18,4,MySQL Attack,3.0
21,0.52,4,1.0,0,0,0,18,4,FTP Attack,4.0
27017,0.11,3,0.3,0,0,0,18,4,MongoDB Attack,3.0
8080,0.28,6,0.3,0,0,0,18,4,HTTP Web Scan,6.0
3306,0.27,4,1.0,0,0,0,18,4,MySQL Attack,3.0
139,0.1,5,0.3,0,1,0,18,4,SMB Exploit,10.0
80,0.04,6,1.0,0,0,0,18,4,HTTP Web Scan,6.0
3306,0.24,4,1.0,0,0,0,18,4,MySQL Attack,3.0
3389,0.02,3,1.0,0,0,1,18,4,RDP Brute Force,8.0
9000,0.24,5,0.3,0,1,0,18,4,IoT Exploit,9.0
8080,0.08,6,0.3,0,0,0,18,4,HTTP Web Scan,6.0
80,0.5,6,1.0,0,0,0,18,4,HTTP Web Scan,6.0
80,0.07,6,1.0,0,0,0,18,4,HTTP Web Scan,6.0
139,0.41,5,0.3,0,1,0,18,4,SMB Exploit,10.0
139,0.88,5,0.3,0,1,0,18,4,SMB Exploit,10.0
21,0.14,4,1.0,0,0,0,18,4,FTP Attack,4.0
443,0.18,6,1.0,0,0,0,18,4,HTTP Web Scan,6.0
22,0.15,8,1.0,0,0,1,18,4,SSH Brute Force,10.0
3306,0.12,4,1.0,0,0,0,18,4,MySQL Attack,3.0
80,0.07,6,1.0,0,0,0,18,4,HTTP Web Scan,6.0
22,0.06,8,1.0,0,0,1,18,4,SSH Brute Force,8.0
22,0.19,8,1.0,0,0,1,18,4,SSH Brute Force,8.0
21,0.16,4,1.0,0,0,0,18,4,FTP Attack,7.0
660,15.77,0,0.3,1,0,0,18,4,Port Scan,6.0
369,44.91,0,0.3,1,0,0,18,4,Port Scan,6.0
3389,0.01,3,1.0,0,0,1,18,4,RDP Brute Force,8.0
518,16.1,0,0.3,1,0,0,18,4,Port Scan,6.0
445,1.68,5,0.3,0,1,0,18,4,SMB Exploit,10.0
21,0.11,4,1.0,0,0,0,18,4,FTP Attack,4.0
80,1.82,6,1.0,0,0,0,18,4,HTTP Web Scan,6.0
139,0.87,5,0.3,0,1,0,18,4,SMB Exploit,10.0
891,22.15,0,0.3,1,0,0,18,4,Port Scan,6.0
21,0.17,4,1.0,0,0,0,18,4,FTP Attack,4.0
3389,0.04,3,1.0,0,0,1,18,4,RDP Brute Force,8.0
21,0.1,4,1.0,0,0,0,18,4,FTP Attack,4.0
443,0.35,6,1.0,0,0,0,18,4,HTTP Web Scan,6.0
21,0.14,4,1.0,0,0,0,18,4,FTP Attack,4.0
21,0.25,4,1.0,0,0,0,18,4,FTP Attack,4.0
8443,0.16,6,0.3,0,0,0,18,4,HTTP Web Scan,6.0
27017,0.41,3,0.3,0,0,0,18,4,MongoDB Attack,3.0
22,0.22,8,1.0,0,0,1,18,4,SSH Brute Force,8.0
420,24.65,0,0.3,1,0,0,18,4,Port Scan,6.0
8443,0.8,6,0.3,0,0,0,18,4,HTTP Web Scan,9.0
3306,0.16,4,1.0,0,0,0,18,4,MySQL Attack,3.0
27017,0.15,3,0.3,0,0,0,18,4,MongoDB Attack,3.0
5432,0.02,3,1.0,0,0,0,18,4,PostgreSQL Attack,3.0
139,0.42,5,0.3,0,1,0,18,4,SMB Exploit,10.0
8080,0.43,6,0.3,0,0,0,18,4,HTTP Web Scan,6.0
446,15.35,0,0.3,1,0,0,18,4,Port Scan,6.0
8080,0.29,6,0.3,0,0,0,18,4,HTTP Web Scan,6.0
3306,0.5,4,1.0,0,0,0,18,4,MySQL Attack,3.0
6379,0.42,4,1.0,0,0,0,18,4,Redis Attack,3.0
22,0.05,8,1.0,0,0,1,18,4,SSH Brute Force,10.0
3306,0.34,4,1.0,0,0,0,18,4,MySQL Attack,3.0
22,0.35,8,1.0,0,0,1,18,4,SSH Brute Force,8.0
22,0.14,8,1.0,0,0,1,18,4,SSH Brute Force,8.0
136,130.96,0,0.3,1,0,0,18,4,Port Scan,6.0
23,0.22,4,1.0,0,0,1,18,4,Telnet Brute Force,9.0
599,34.52,0,0.3,1,0,0,18,4,Port Scan,6.0
3389,0.01,3,1.0,0,0,1,18,4,RDP Brute Force,8.0
139,0.1,5,0.3,0,1,0,18,4,SMB Exploit,10.0
8443,0.6,6,0.3,0,0,0,18,4,HTTP Web Scan,6.0
833,22.25,0,0.3,1,0,0,18,4,Port Scan,9.0
80,0.03,6,1.0,0,0,0,18,4,HTTP Web Scan,6.0
21,0.07,4,1.0,0,0,0,18,4,FTP Attack,4.0
139,0.28,5,0.3,0,1,0,18,4,SMB Exploit,10.0
5432,0.07,3,1.0,0,0,0,18,4,PostgreSQL Attack,3.0
785,75.0,0,0.3,1,0,0,18,4,Port Scan,6.0
8443,0.21,6,0.3,0,0,0,18,4,HTTP Web Scan,6.0
8080,0.1,6,0.3,0,0,0,18,4,HTTP Web Scan,6.0
6379,0.3,4,1.0,0,0,0,18,4,Redis Attack,3.0
133,20.59,0,0.3,1,0,0,18,4,Port Scan,6.0
139,0.23,5,0.3,0,1,0,18,4,SMB Exploit,10.0
445,0.15,5,0.3,0,1,0,18,4,SMB Exploit,10.0
8443,0.05,6,0.3,0,0,0,18,4,HTTP Web Scan,6.0
6379,0.92,4,1.0,0,0,0,18,4,Redis Attack,3.0
6379,0.95,4,1.0,0,0,0,18,4,Redis Attack,3.0
8080,0.02,6,0.3,0,0,0,18,4,HTTP Web Scan,6.0
8554,0.06,5,0.3,0,1,0,18,4,IoT Exploit,9.0
23,0.22,4,1.0,0,0,1,18,4,Telnet Brute Force,9.0
443,0.03,6,1.0,0,0,0,18,4,HTTP Web Scan,6.0
950,5.62,0,0.3,1,0,0,18,4,Port Scan,6.0
3389,0.04,3,1.0,0,0,1,18,4,RDP Brute Force,8.0
139,0.7,5,0.3,0,1,0,18,4,SMB Exploit,10.0
814,246.29,0,0.3,1,0,0,18,4,Port Scan,9.0
21,0.29,4,1.0,0,0,0,18,4,FTP Attack,4.0
27017,1.25,3,0.3,0,0,0,18,4,MongoDB Attack,3.0
23,0.08,4,1.0,0,0,1,18,4,Telnet Brute Force,9.0
80,0.1,6,1.0,0,0,0,18,4,HTTP Web Scan,6.0
22,0.03,8,1.0,0,0,1,18,4,SSH Brute Force,8.0
21,0.06,4,1.0,0,0,0,18,4,FTP Attack,4.0
3389,0.65,3,1.0,0,0,1,18,4,RDP Brute Force,8.0
80,1.19,6,1.0,0,0,0,18,4,HTTP Web Scan,6.0
211,39.11,0,0.3,1,0,0,18,4,Port Scan,6.0
6379,0.6,4,1.0,0,0,0,18,4,Redis Attack,3.0
21,0.05,4,1.0,0,0,0,18,4,FTP Attack,4.0
21,0.04,4,1.0,0,0,0,18,4,FTP Attack,4.0
139,0.11,5,0.3,0,1,0,18,4,SMB Exploit,10.0
80,0.73,6,1.0,0,0,0,18,4,HTTP Web Scan,6.0
21,0.07,4,1.0,0,0,0,18,4,FTP Attack,4.0
22,0.31,8,1.0,0,0,1,18,4,SSH Brute Force,8.0
27017,0.56,3,0.3,0,0,0,18,4,MongoDB Attack,3.0
3306,0.12,4,1.0,0,0,0,18,4,MySQL Attack,3.0
3306,0.85,4,1.0,0,0,0,18,4,MySQL Attack,3.0
3389,0.03,3,1.0,0,0,1,18,4,RDP Brute Force,8.0
3306,0.09,4,1.0,0,0,0,18,4,MySQL Attack,3.0
443,0.3,6,1.0,0,0,0,18,4,HTTP Web Scan,6.0
8554,0.05,5,0.3,0,1,0,18,4,IoT Exploit,9.0
22,0.11,8,1.0,0,0,1,18,4,SSH Brute Force,8.0
80,2.89,6,1.0,0,0,0,18,4,HTTP Web Scan,6.0
542,19.19,0,0.3,1,0,0,18,4,Port Scan,6.0
5432,1.42,3,1.0,0,0,0,18,4,PostgreSQL Attack,3.0
139,0.33,5,0.3,0,1,0,18,4,SMB Exploit,10.0
950,43.7,0,0.3,1,0,0,18,4,Port Scan,6.0
9000,0.21,5,0.3,0,1,0,18,4,IoT Exploit,9.0
950,5.41,0,0.3,1,0,0,18,4,Port Scan,6.0
5432,0.7,3,1.0,0,0,0,18,4,PostgreSQL Attack,3.0
8443,0.12,6,0.3,0,0,0,18,4,HTTP Web Scan,6.0
27017,0.31,3,0.3,0,0,0,18,4,MongoDB Attack,6.0
23,0.03,4,1.0,0,0,1,18,4,Telnet Brute Force,9.0
8443,0.96,6,0.3,0,0,0,18,4,HTTP Web Scan,6.0
53,4139.17,2,0.3,0,0,0,18,4,DNS Amplification,3.0
3389,0.09,3,1.0,0,0,1,18,4,RDP Brute Force,8.0
6379,0.43,4,1.0,0,0,0,18,4,Redis Attack,3.0
541,261.0,0,0.3,1,0,0,18,4,Port Scan,6.0
23,0.07,4,1.0,0,0,1,18,4,Telnet Brute Force,9.0
554,2.5,5,0.3,0,1,0,18,4,IoT Exploit,9.0
8443,0.34,6,0.3,0,0,0,18,4,HTTP Web Scan,6.0
6379,1.04,4,1.0,0,0,0,18,4,Redis Attack,3.0
22,0.08,8,1.0,0,0,1,18,4,SSH Brute Force,8.0
3389,0.05,3,1.0,0,0,1,18,4,RDP Brute Force,8.0
21,0.1,4,1.0,0,0,0,18,4,FTP Attack,4.0
23,0.03,4,1.0,0,0,1,18,4,Telnet Brute Force,9.0
3389,0.03,3,1.0,0,0,1,18,4,RDP Brute Force,10.0
3389,0.06,3,1.0,0,0,1,18,4,RDP Brute Force,8.0
3306,0.3,4,1.0,0,0,0,18,4,MySQL Attack,3.0
225,41.89,0,0.3,1,0,0,18,4,Port Scan,6.0
3389,1.31,3,1.0,0,0,1,18,4,RDP Brute Force,8.0
6379,0.12,4,1.0,0,0,0,18,4,Redis Attack,3.0
3389,0.05,3,1.0,0,0,1,18,4,RDP Brute Force,8.0
6379,0.59,4,1.0,0,0,0,18,4,Redis Attack,3.0
176,12.8,0,0.3,1,0,0,18,4,Port Scan,6.0
23,0.12,4,1.0,0,0,1,18,4,Telnet Brute Force,10.0
139,0.24,5,0.3,0,1,0,18,4,SMB Exploit,10.0
22,0.07,8,1.0,0,0,1,18,4,SSH Brute Force,8.0
8443,0.21,6,0.3,0,0,0,18,4,HTTP Web Scan,6.0
8554,0.17,5,0.3,0,1,0,18,4,IoT Exploit,9.0
82,8.71,0,0.3,1,0,0,18,4,Port Scan,6.0
3389,0.01,3,1.0,0,0,1,18,4,RDP Brute Force,8.0
9000,0.33,5,0.3,0,1,0,18,4,IoT Exploit,9.0
38,8.96,0,0.3,1,0,0,18,4,Port Scan,6.0
139,0.32,5,0.3,0,1,0,18,4,SMB Exploit,10.0
5432,0.3,3,1.0,0,0,0,18,4,PostgreSQL Attack,3.0
139,0.58,5,0.3,0,1,0,18,4,SMB Exploit,10.0
493,8.87,0,0.3,1,0,0,18,4,Port Scan,6.0
21,0.2,4,1.0,0,0,0,18,4,FTP Attack,4.0
22,0.28,8,1.0,0,0,1,18,4,SSH Brute Force,8.0
22,5.94,8,1.0,0,0,1,18,4,SSH Brute Force,8.0
27017,0.51,3,0.3,0,0,0,18,4,MongoDB Attack,3.0
22,0.13,8,1.0,0,0,1,18,4,SSH Brute Force,8.0
3389,0.11,3,1.0,0,0,1,18,4,RDP Brute Force,10.0
22,0.08,8,1.0,0,0,1,18,4,SSH Brute Force,8.0
3306,0.34,4,1.0,0,0,0,18,4,MySQL Attack,3.0
23,0.06,4,1.0,0,0,1,18,4,Telnet Brute Force,9.0
445,0.46,5,0.3,0,1,0,18,4,SMB Exploit,10.0
3389,0.01,3,1.0,0,0,1,18,4,RDP Brute Force,8.0
21,0.11,4,1.0,0,0,0,18,4,FTP Attack,4.0
21,0.64,4,1.0,0,0,0,18,4,FTP Attack,4.0
81,112.24,0,0.3,1,0,0,18,4,Port Scan,6.0
53,543.12,2,0.3,0,0,0,18,4,DNS Amplification,3.0
139,1.08,5,0.3,0,1,0,18,4,SMB Exploit,10.0
6379,0.41,4,1.0,0,0,0,18,4,Redis Attack,3.0
825,6.54,0,0.3,1,0,0,18,4,Port Scan,6.0
651,55.8,0,0.3,1,0,0,18,4,Port Scan,6.0
6379,0.78,4,1.0,0,0,0,18,4,Redis Attack,3.0
554,0.32,5,0.3,0,1,0,18,4,IoT Exploit,10.0
913,10.14,0,0.3,1,0,0,18,4,Port Scan,6.0
6379,1.28,4,1.0,0,0,0,18,4,Redis Attack,3.0
22,0.04,8,1.0,0,0,1,18,4,SSH Brute Force,8.0
139,0.15,5,0.3,0,1,0,18,4,SMB Exploit,10.0
22,0.02,8,1.0,0,0,1,18,4,SSH Brute Force,8.0
883,16.17,0,0.3,1,0,0,18,4,Port Scan,6.0
442,3.84,0,0.3,1,0,0,18,4,Port Scan,6.0
8443,3.19,6,0.3,0,0,0,18,4,HTTP Web Scan,9.0
6379,0.1,4,1.0,0,0,0,18,4,Redis Attack,3.0
53,778.76,2,0.3,0,0,0,18,4,DNS Amplification,3.0
6379,0.53,4,1.0,0,0,0,18,4,Redis Attack,3.0
139,0.1,5,0.3,0,1,0,18,4,SMB Exploit,10.0
445,0.06,5,0.3,0,1,0,18,4,SMB Exploit,10.0
21,0.02,4,1.0,0,0,0,18,4,FTP Attack,4.0
23,0.04,4,1.0,0,0,1,18,4,Telnet Brute Force,9.0
22,0.26,8,1.0,0,0,1,18,4,SSH Brute Force,8.0
3389,0.1,3,1.0,0,0,1,18,4,RDP Brute Force,8.0
834,23.86,0,0.3,1,0,0,18,4,Port Scan,6.0
22,0.09,8,1.0,0,0,1,18,4,SSH Brute Force,8.0
22,0.03,8,1.0,0,0,1,18,4,SSH Brute Force,8.0
5432,0.25,3,1.0,0,0,0,18,4,PostgreSQL Attack,3.0
23,0.01,4,1.0,0,0,1,18,4,Telnet Brute Force,9.0
445,0.01,5,0.3,0,1,0,18,4,SMB Exploit,10.0
5432,0.32,3,1.0,0,0,0,18,4,PostgreSQL Attack,3.0
8080,0.55,6,0.3,0,0,0,18,4,HTTP Web Scan,6.0
445,0.66,5,0.3,0,1,0,18,4,SMB Exploit,10.0
443,0.47,6,1.0,0,0,0,18,4,HTTP Web Scan,6.0
3306,0.68,4,1.0,0,0,0,18,4,MySQL Attack,3.0
27017,0.23,3,0.3,0,0,0,18,4,MongoDB Attack,3.0
22,0.05,8,1.0,0,0,1,18,4,SSH Brute Force,8.0
766,8.6,0,0.3,1,0,0,18,4,Port Scan,6.0
2,61.01,0,0.3,1,0,0,18,4,Port Scan,6.0
820,24.99,0,0.3,1,0,0,18,4,Port Scan,6.0
5432,0.06,3,1.0,0,0,0,18,4,PostgreSQL Attack,3.0
139,0.29,5,0.3,0,1,0,18,4,SMB Exploit,10.0
445,0.41,5,0.3,0,1,0,18,4,SMB Exploit,10.0
139,0.22,5,0.3,0,1,0,18,4,SMB Exploit,10.0
8443,1.35,6,0.3,0,0,0,18,4,HTTP Web Scan,6.0
22,0.11,8,1.0,0,0,1,18,4,SSH Brute Force,8.0
22,0.27,8,1.0,0,0,1,18,4,SSH Brute Force,8.0
3389,0.14,3,1.0,0,0,1,18,4,RDP Brute Force,8.0
5432,0.24,3,1.0,0,0,0,18,4,PostgreSQL Attack,3.0
3,5.39,0,0.3,1,0,0,18,4,Port Scan,6.0
80,2.04,6,1.0,0,0,0,18,4,HTTP Web Scan,6.0
27017,0.42,3,0.3,0,0,0,18,4,MongoDB Attack,3.0
22,0.18,8,1.0,0,0,1,18,4,SSH Brute Force,8.0
445,0.07,5,0.3,0,1,0,18,4,SMB Exploit,10.0
27017,0.55,3,0.3,0,0,0,18,4,MongoDB Attack,3.0
397,7.49,0,0.3,1,0,0,18,4,Port Scan,9.0
53,1138.63,2,0.3,0,0,0,18,4,DNS Amplification,3.0
6379,0.14,4,1.0,0,0,0,18,4,Redis Attack,3.0
176,6.1,0,0.3,1,0,0,18,4,Port Scan,6.0
139,0.15,5,0.3,0,1,0,18,4,SMB Exploit,10.0
139,0.36,5,0.3,0,1,0,18,4,SMB Exploit,10.0
27017,0.22,3,0.3,0,0,0,18,4,MongoDB Attack,3.0
23,0.04,4,1.0,0,0,1,18,4,Telnet Brute Force,9.0
27017,0.21,3,0.3,0,0,0,18,4,MongoDB Attack,3.0
22,0.16,8,1.0,0,0,1,18,4,SSH Brute Force,8.0
22,0.22,8,1.0,0,0,1,18,4,SSH Brute Force,8.0
23,0.07,4,1.0,0,0,1,18,4,Telnet Brute Force,9.0
139,0.21,5,0.3,0,1,0,18,4,SMB Exploit,10.0
176,30.66,0,0.3,1,0,0,18,4,Port Scan,6.0
8443,0.43,6,0.3,0,0,0,18,4,HTTP Web Scan,6.0
22,0.26,8,1.0,0,0,1,18,4,SSH Brute Force,8.0
289,95.89,0,0.3,1,0,0,18,4,Port Scan,6.0
445,0.02,5,0.3,0,1,0,18,4,SMB Exploit,10.0
21,0.47,4,1.0,0,0,0,18,4,FTP Attack,4.0
27017,0.21,3,0.3,0,0,0,18,4,MongoDB Attack,3.0
6379,0.6,4,1.0,0,0,0,18,4,Redis Attack,3.0
3389,0.05,3,1.0,0,0,1,18,4,RDP Brute Force,8.0
80,0.06,6,1.0,0,0,0,18,4,HTTP Web Scan,6.0
3389,0.08,3,1.0,0,0,1,18,4,RDP Brute Force,8.0
445,0.29,5,0.3,0,1,0,18,4,SMB Exploit,10.0
21,0.03,4,1.0,0,0,0,18,4,FTP Attack,4.0
6379,0.23,4,1.0,0,0,0,18,4,Redis Attack,3.0
6379,0.12,4,1.0,0,0,0,18,4,Redis Attack,3.0
8443,0.26,6,0.3,0,0,0,18,4,HTTP Web Scan,6.0
445,5.13,5,0.3,0,1,0,18,4,SMB Exploit,10.0
80,0.35,6,1.0,0,0,0,18,4,HTTP Web Scan,6.0
3306,0.05,4,1.0,0,0,0,18,4,MySQL Attack,6.0
139,0.44,5,0.3,0,1,0,18,4,SMB Exploit,10.0
445,2.5,5,0.3,0,1,0,18,4,SMB Exploit,10.0
8080,1.57,6,0.3,0,0,0,18,4,HTTP Web Scan,6.0
6379,0.08,4,1.0,0,0,0,18,4,Redis Attack,3.0
8443,0.32,6,0.3,0,0,0,18,4,HTTP Web Scan,6.0
8443,0.81,6,0.3,0,0,0,18,4,HTTP Web Scan,6.0
3389,0.0,3,1.0,0,0,1,18,4,RDP Brute Force,8.0
881,9.52,0,0.3,1,0,0,18,4,Port Scan,6.0
658,321.53,0,0.3,1,0,0,18,4,Port Scan,6.0
23,0.03,4,1.0,0,0,1,18,4,Telnet Brute Force,9.0
443,0.71,6,1.0,0,0,0,18,4,HTTP Web Scan,6.0
80,0.51,6,1.0,0,0,0,18,4,HTTP Web Scan,6.0
445,0.26,5,0.3,0,1,0,18,4,SMB Exploit,10.0
6379,0.15,4,1.0,0,0,0,18,4,Redis Attack,6.0
21,0.28,4,1.0,0,0,0,18,4,FTP Attack,4.0
6379,0.9,4,1.0,0,0,0,18,4,Redis Attack,3.0
5432,0.45,3,1.0,0,0,0,18,4,PostgreSQL Attack,3.0
443,1.07,6,1.0,0,0,0,18,4,HTTP Web Scan,6.0
21,1.55,4,1.0,0,0,0,18,4,FTP Attack,4.0
8080,0.78,5,0.3,0,1,0,18,4,IoT Exploit,9.0
21,0.29,4,1.0,0,0,0,18,4,FTP Attack,4.0
139,0.58,5,0.3,0,1,0,18,4,SMB Exploit,10.0
3389,0.06,3,1.0,0,0,1,18,4,RDP Brute Force,8.0
835,9.91,0,0.3,1,0,0,18,4,Port Scan,6.0
22,0.14,8,1.0,0,0,1,18,4,SSH Brute Force,10.0
5432,0.99,3,1.0,0,0,0,18,4,PostgreSQL Attack,3.0
529,4.85,0,0.3,1,0,0,18,4,Port Scan,6.0
3389,0.04,3,1.0,0,0,1,18,4,RDP Brute Force,8.0
22,0.46,8,1.0,0,0,1,18,4,SSH Brute Force,8.0
22,0.37,8,1.0,0,0,1,18,4,SSH Brute Force,8.0
559,6.68,0,0.3,1,0,0,18,4,Port Scan,6.0
6379,0.07,4,1.0,0,0,0,18,4,Redis Attack,3.0
6379,1.0,4,1.0,0,0,0,18,4,Redis Attack,3.0
3306,0.31,4,1.0,0,0,0,18,4,MySQL Attack,3.0
905,148.38,0,0.3,1,0,0,18,4,Port Scan,6.0
23,0.02,4,1.0,0,0,1,18,4,Telnet Brute Force,9.0
55,27.38,0,0.3,1,0,0,18,4,Port Scan,6.0
6379,0.32,4,1.0,0,0,0,18,4,Redis Attack,3.0
203,6.82,0,0.3,1,0,0,18,4,Port Scan,6.0
